index,1 days,5 days,10 days,15 days,20 days,25 days,30 days,35 days,40 days,45 days,50 days,55 days,60 days,65 days,70 days,75 days,80 days,85 days,90 days
2011-01-25,16.610611,16.371689,15.756616,15.725454,15.5007105,15.093605,14.700868,14.900891,14.136842,14.518,13.904727,13.625182,13.151524,12.947843,12.486026,11.409331,11.66128,11.26223,10.960516
2011-01-26,16.132267,16.079374,15.227146,15.300025,15.101278,14.602448,14.43429,14.4855995,13.78153,14.220203,13.559915,13.325132,12.667134,12.607069,12.363887,10.949701,11.320719,10.908747,10.795442
2011-01-27,17.23944,17.085806,16.084455,16.277233,16.091843,15.508816,15.056936,14.915807,14.386544,14.858658,14.298851,13.809398,13.473618,13.3633,13.279457,11.871428,12.306772,12.123409,12.009192
2011-01-28,16.120794,16.236893,15.3560295,15.337711,15.099594,14.615161,14.360239,14.652202,13.678172,14.159824,13.493294,13.299424,12.786115,12.481126,12.147169,10.979816,11.172133,10.775182,10.565177
2011-01-29,15.621751,15.419605,14.978147,15.096279,14.741943,14.571247,13.907291,14.1836195,13.281975,13.562231,12.915693,12.449798,12.218334,12.0358,11.3988285,10.762444,10.937096,10.194982,10.297883
2011-01-30,15.703565,15.661893,15.0225935,15.145692,14.76361,14.467625,14.107492,13.996466,13.253525,13.647366,13.036506,12.578614,12.454693,12.313681,11.988803,11.192156,11.364019,10.808328,10.712535
2011-01-31,15.826675,15.629454,14.96338,15.196949,14.812571,14.582169,13.97233,14.137424,13.423933,13.657881,13.140442,12.797579,12.542471,12.262163,11.6292715,11.020904,11.132061,10.678965,10.634466
2011-02-01,15.593262,15.466492,14.929326,15.002644,14.642774,14.307679,13.69795,14.09219,13.127383,13.437829,12.768359,12.547214,12.326887,12.015396,11.506086,10.712617,10.862057,10.3549,10.364144
2011-02-02,15.796707,15.641308,15.082057,15.196252,14.848613,14.473728,13.973644,14.11643,13.328817,13.561393,12.924295,12.544494,12.384607,12.16709,11.751507,10.863646,11.166488,10.5037,10.671853
2011-02-03,15.443704,15.251363,14.727011,14.887637,14.461048,14.189804,13.740605,13.83789,13.079107,13.423081,12.625495,12.374954,12.137482,11.942549,11.185963,10.513843,10.702837,10.186604,10.235888
2011-02-04,14.974894,14.682898,14.569491,14.622601,14.17099,13.962482,13.378501,13.485844,12.696068,13.076666,12.214353,11.730594,11.770932,11.425586,10.528657,10.067688,10.235103,9.750551,9.673943
2011-02-05,15.367681,15.205653,14.583048,14.856355,14.5032215,14.198879,13.777346,13.780991,13.043218,13.310756,12.694704,12.309236,12.114744,11.868658,11.1430025,10.589701,10.66845,10.170862,10.19274
2011-02-06,15.461388,15.407825,14.484222,14.894836,14.405696,14.194525,13.896815,13.762508,13.209151,13.612991,12.84725,12.582869,12.290204,12.043976,11.28586,10.827626,10.6900625,10.220677,10.150482
2011-02-07,16.476765,16.193079,15.105988,15.712891,15.268787,14.989098,14.444647,14.338373,13.714789,14.190821,13.431871,13.108206,12.979528,12.714472,12.153027,11.783509,11.564244,11.1237955,11.20287
2011-02-08,15.580703,15.496313,14.589922,14.915548,14.594163,14.322625,13.907483,13.86416,13.149374,13.431361,12.925503,12.613548,12.300423,12.112265,11.618499,11.138316,11.046185,10.460251,10.409341
2011-02-09,15.418632,15.303568,14.763321,14.81625,14.30931,14.005566,13.731575,13.86559,12.8754,13.2968235,12.382704,12.22595,12.122733,11.821268,11.199953,10.676383,10.645437,10.123477,10.098036
2011-02-10,14.355651,14.528824,13.992372,14.160677,13.613692,13.388065,12.951712,13.072053,11.9604,12.470876,11.712077,11.096539,11.091415,10.538239,10.015009,9.495571,9.668046,9.154506,8.880429
2011-02-11,15.520961,15.420416,14.538033,14.909368,14.627956,14.175664,13.7871065,13.688222,13.22453,13.556689,12.977467,12.567645,12.285093,12.1156225,11.816247,10.882917,11.193273,10.634746,10.814274
2011-02-12,15.671381,15.162191,15.126943,14.612544,14.614983,14.180516,14.222277,14.1579275,13.867191,13.857632,13.188666,13.022242,12.638037,12.585528,12.28341,11.146314,11.504043,11.08388,11.401731
2011-02-13,16.11501,15.860538,15.546606,14.909827,15.153709,14.392418,14.510289,14.428611,13.852967,13.831761,13.36596,13.068673,12.942042,12.830659,12.594908,11.507781,11.86804,11.697471,11.996371
2011-02-14,15.183318,14.684773,14.884392,14.543081,14.361523,14.089636,13.643213,13.649961,13.224339,13.153999,12.489635,12.0876255,12.144849,12.035109,11.201156,10.706713,11.005954,10.55229,10.765925
2011-02-15,15.791251,15.464037,14.952446,14.826342,14.763414,14.429589,14.201064,14.173377,13.759235,13.749218,13.236332,13.098195,12.746007,12.512811,12.24172,11.338217,11.45833,11.1394005,11.382635
2011-02-16,15.842055,15.563747,14.739811,15.186989,14.914471,14.603254,14.307666,14.069887,13.650699,13.75262,13.201707,12.865415,12.830119,12.548932,11.980463,11.509691,11.559838,10.891877,11.369785
2011-02-17,14.211061,14.076157,14.157716,14.006483,13.6052475,13.5715475,13.099887,13.02147,12.29513,12.568501,11.82774,11.196323,11.490547,11.0328245,10.289347,10.07246,10.216814,9.725901,9.585613
2011-02-18,13.135491,12.996475,13.496733,13.062254,12.631151,12.5876,12.405698,12.522408,11.618586,11.965235,10.9163475,10.5086,10.763421,10.217257,9.153208,9.228661,9.168641,8.643502,8.140955
2011-02-19,13.990526,13.644395,14.115427,13.681725,13.335531,13.359658,13.155254,13.228238,12.406694,12.425671,11.570963,11.314283,11.510473,11.167238,10.116493,10.092933,10.169234,9.350739,9.379255
2011-02-20,14.139086,14.137184,14.034929,13.774396,13.299692,13.2131405,13.409372,13.50786,12.518538,12.852123,11.870246,11.9269905,12.0596075,11.379023,10.737926,10.427998,10.339417,9.868395,9.824983
2011-02-21,15.361657,15.22905,14.671737,14.70134,14.385658,14.127904,14.122855,14.1877985,13.599044,13.814961,13.124032,13.259796,13.232926,12.830786,12.812451,12.069492,12.220517,11.7259245,11.937718
2011-02-22,13.968113,13.768111,14.132871,13.792248,13.206893,13.202551,13.294031,13.368766,12.639469,13.0866585,12.052023,12.141706,12.748401,11.809,11.466558,11.207033,11.26193,10.930303,10.847112
2011-02-23,14.483158,14.261559,14.229637,14.060184,13.6888685,13.402987,13.141714,13.115706,12.441072,12.817597,12.022147,11.632066,11.872002,11.351415,11.132851,10.532305,10.809463,10.350731,10.422742
2011-02-24,15.396311,14.864067,15.019785,14.699141,14.286381,14.175557,13.547585,13.552753,12.825481,12.999682,12.120891,11.788103,12.015224,11.648196,10.541775,10.455001,10.786059,10.144453,10.056425
2011-02-25,15.83116,15.104975,15.3323765,15.001234,14.390377,14.3477125,13.396965,13.788731,12.883281,12.897469,12.073182,11.732391,11.630154,11.370297,10.248625,10.265387,10.426502,9.601301,9.39403
2011-02-26,16.13698,15.391384,15.290319,15.075745,14.55212,14.434815,13.500859,13.780822,12.809754,12.760685,11.987606,11.631431,11.394842,11.444616,10.1280775,10.24728,10.309703,9.490139,9.454013
2011-02-27,15.737479,15.205265,14.648839,14.502847,14.426068,14.098731,13.71913,13.587925,13.091183,12.871281,12.347512,12.165825,11.855627,12.218729,11.699565,11.47061,11.406456,10.889515,11.363649
2011-02-28,16.109829,15.586229,14.893893,14.929684,14.599129,14.016111,13.315692,13.6160965,12.752219,12.510257,11.884704,11.738511,11.321727,11.513509,10.765988,10.581373,10.587109,9.8753605,10.158493
2011-03-01,15.391879,14.946543,14.403557,14.336076,13.876787,13.431346,12.842609,12.821886,11.957873,11.741981,11.123005,10.6962595,10.407077,10.461866,9.545624,9.520125,9.559881,9.069831,9.113187
2011-03-02,15.775433,15.371395,14.469332,14.536478,14.296485,13.57961,13.033933,13.032488,12.462986,12.115366,11.641881,11.377087,10.949434,11.174337,10.625179,10.341243,10.394988,9.880501,10.290164
2011-03-03,16.248642,15.563332,14.611852,14.774965,14.380345,13.564988,13.152516,12.921979,12.380587,11.843692,11.439172,11.059535,10.615655,11.067864,10.10719,10.259437,10.194121,9.620775,9.984945
2011-03-04,15.270511,14.785104,14.018482,14.047504,13.801471,13.0716715,12.711207,12.347551,11.957675,11.4062195,11.001241,10.634003,10.306154,10.615124,9.867737,9.770302,9.867563,9.508014,9.958384
2011-03-05,15.045671,14.594981,13.81246,13.664124,13.449481,12.709276,12.402054,11.956521,11.641272,10.907978,10.6848755,10.241455,9.843131,10.395006,9.838867,9.816457,9.786364,9.498489,9.984484
2011-03-06,15.184547,14.55916,13.847824,13.739186,13.266515,12.42746,11.882519,11.795061,11.275002,10.282642,10.0578785,9.832761,9.33879,9.822104,8.905108,9.178552,9.097083,8.784717,9.095067
2011-03-07,15.012404,14.5429125,13.724381,13.600418,13.082509,12.171858,11.771868,11.592361,11.06378,10.087619,9.93202,9.63743,9.123908,9.478176,8.788162,8.839148,8.81587,8.605279,8.969427
2011-03-08,15.477398,15.046805,13.738859,13.818251,13.360985,12.259365,12.067861,11.698974,11.339692,10.400906,10.163584,10.051468,9.399473,9.788218,9.3458605,9.335965,9.219769,9.20847,9.622751
2011-03-09,14.192649,13.807894,13.279491,12.908989,12.380127,11.533898,10.88517,10.774927,10.337461,9.25518,9.145157,8.780508,8.321106,8.482406,7.8872623,7.97517,8.07267,8.152384,8.14785
2011-03-10,14.744181,14.173239,13.623853,13.0205765,12.774359,11.887284,11.590663,11.49292,11.241031,9.927301,9.821846,9.877348,9.104885,9.47769,9.203667,9.077396,9.061396,9.077023,9.558103
2011-03-11,14.873976,14.09817,13.477293,12.638178,12.775737,11.808538,12.0175495,11.714582,11.831901,10.507158,10.319169,10.726591,9.929578,10.61037,10.87927,10.507857,10.336405,10.616271,11.585907
2011-03-12,14.590028,13.809269,12.994396,12.374633,12.462936,11.376428,11.570776,10.999508,11.501284,10.074026,10.164632,10.332652,9.614347,10.3593025,10.733418,10.411253,10.316538,10.599744,11.753416
2011-03-13,14.09628,13.442299,12.64042,12.247992,12.072124,11.03149,11.015586,10.39174,10.408976,8.874365,9.042467,8.878062,8.224653,9.045692,8.774825,9.111326,8.789108,8.966973,9.639892
2011-03-14,12.667591,12.117253,11.932395,11.603806,10.923561,10.054059,9.730334,9.349299,8.916347,7.6340203,7.647984,7.07562,6.900336,7.2224426,6.4384775,7.1921344,6.9173093,7.0024877,7.0140166
2011-03-15,13.07419,12.60336,12.160704,11.839104,11.0792,10.108801,9.871653,9.469821,9.000242,7.707894,7.7722797,7.2392874,6.912007,7.208063,6.580066,7.217118,6.971567,7.05827,7.0568047
2011-03-16,12.093427,11.990067,11.517158,11.008534,10.566196,9.592414,9.677772,9.026166,8.751102,7.5426173,7.5603504,7.164842,6.963522,7.1621037,7.0416784,7.3204045,7.2010283,7.6057405,7.722305
2011-03-17,12.195357,12.11575,11.504055,11.293541,10.750686,9.567596,9.680947,9.056933,8.794489,7.795166,7.629809,7.2352576,7.160252,7.124713,7.0228543,7.3246946,7.2486944,7.5008626,7.585434
2011-03-18,11.876367,11.673017,11.491743,10.906407,10.446484,9.5572195,9.435994,8.923754,8.717242,7.4268613,7.5346637,7.02447,6.801581,6.736211,6.6567497,6.869614,6.8556566,7.212753,7.2759113
2011-03-19,11.55592,11.269073,11.310895,10.666134,10.099659,9.35419,8.935656,8.560562,8.266171,6.9385324,6.9915833,6.4960766,6.3335643,6.2034955,5.783039,6.2734303,6.275449,6.69257,6.5144534
2011-03-20,11.295212,10.995007,11.232099,10.311384,9.8992405,9.211,9.255208,8.760923,8.528682,7.215154,7.188358,6.8712716,6.790849,6.8544426,6.6310287,7.1169996,6.9536967,7.3662424,7.533625
2011-03-21,11.378766,11.118198,11.056554,10.271146,9.997964,9.2669525,9.311996,8.7189865,8.618126,7.2341824,7.408712,6.9638147,6.760837,6.978093,6.96258,7.4819837,7.179978,7.5744476,7.830129
2011-03-22,12.487712,12.272049,11.303413,11.026229,10.811093,9.713222,10.344355,9.588471,9.663149,8.529341,8.422757,8.560518,8.18769,8.320498,8.868334,9.002692,8.618078,8.982685,9.7112465
2011-03-23,10.674555,10.72195,10.767658,9.889574,9.514933,8.842998,8.67897,8.444786,8.005247,6.800353,6.866842,6.578696,6.4836297,6.172111,6.4019237,6.69564,6.5300694,7.1599207,7.031003
2011-03-24,12.849482,12.321073,11.526195,11.2237835,11.163851,10.05317,10.526247,9.685457,9.930759,8.639729,8.602135,8.70404,8.316552,8.556576,8.768997,8.890352,8.741715,9.1425,9.868091
2011-03-25,12.0688,11.276029,11.174781,10.606298,10.458905,9.827998,10.164157,9.162436,9.617604,8.563469,8.410487,8.435402,8.452611,8.58086,8.724269,8.939656,8.954566,9.436483,10.008395
2011-03-26,12.737082,11.713266,11.384703,10.634526,10.801592,10.001366,10.495071,9.667934,10.278149,9.181993,9.014958,9.50447,9.264321,9.686447,9.9921465,10.0158825,10.13444,10.556534,11.630824
2011-03-27,11.020303,10.60976,11.109728,10.115193,9.675958,9.197581,9.081483,8.816243,8.41446,7.2618675,7.239356,6.953573,6.9733167,6.871738,6.732498,7.4145527,7.084758,7.478928,7.4970717
2011-03-28,11.496948,11.072662,11.378157,10.747936,10.057615,9.430542,9.498689,9.21731,8.633717,7.6726127,7.5943966,7.212003,7.3740187,7.240015,6.9959702,7.743875,7.36391,7.4280705,7.403285
2011-03-29,12.162,11.536281,11.368071,10.913739,10.567395,9.966993,10.215125,9.485197,9.553919,8.520417,8.477125,8.367899,8.352049,8.561708,8.430635,9.148992,8.818907,9.071111,9.324815
2011-03-30,11.082561,10.770839,10.91846,10.286253,9.72587,9.370008,9.423378,8.478776,8.374844,7.666703,7.619914,6.9488807,7.284688,7.297348,7.1620784,8.009461,7.655827,8.075716,8.059874
2011-03-31,11.48513,11.219817,11.050239,10.605203,10.0765915,9.490967,9.868731,8.870689,8.652439,8.105625,7.997706,7.4234724,7.7876086,7.849888,7.9671183,8.642675,8.220274,8.543531,8.575333
2011-04-01,12.304858,12.082639,11.372267,11.273173,10.798082,9.75423,10.352033,9.427227,9.20237,8.521467,8.345966,8.147709,8.283442,8.218195,8.417951,8.81287,8.487813,8.829243,9.150192
2011-04-02,11.87531,11.610505,11.218575,10.81691,10.438094,9.752319,9.947932,9.179853,9.097309,8.254686,8.172056,7.908239,7.880273,7.797939,7.9531364,8.523534,8.1287985,8.527849,8.74759
2011-04-03,12.73747,12.007804,11.759332,10.808872,10.952355,10.3387985,10.618544,9.994119,10.055561,9.0576,8.854411,9.172387,8.802025,9.212518,9.459873,9.498864,9.378399,9.859568,10.601261
2011-04-04,12.323106,11.645496,11.058496,10.088773,10.529913,10.019826,10.513115,9.640076,10.116339,9.242704,9.373529,9.538099,9.238211,9.801868,10.304055,10.072906,10.135492,10.87396,11.915641
2011-04-05,12.182395,11.844515,11.337294,10.69512,10.632945,9.938843,10.055391,9.337588,9.187059,8.261551,8.162716,8.005667,7.7418184,7.920635,8.14269,8.495498,8.092801,8.664671,9.196617
2011-04-06,12.063081,11.634861,11.196295,10.792588,10.606703,9.886897,10.198944,9.617058,9.617102,8.58138,8.654158,8.54374,8.468848,8.586557,8.699526,9.258318,8.824621,8.990241,9.602067
2011-04-07,12.187548,11.032119,11.151921,10.049524,10.321702,9.957845,10.259942,9.703077,10.206709,9.006687,9.269305,9.619521,9.487052,10.452138,10.475053,10.588256,10.766476,10.96615,11.989755
2011-04-08,10.964401,10.068115,10.219482,9.748527,9.328434,9.163711,9.59724,8.585307,9.034822,8.343061,8.035109,8.193394,8.638152,8.821291,8.851444,9.207693,9.267579,9.785452,10.392244
2011-04-09,9.988354,9.1309185,8.838742,8.743174,8.686299,8.327549,8.821619,7.7463064,8.65411,8.556503,8.85371,8.587534,9.357591,10.210745,10.448584,10.780024,11.465738,11.751703,12.551386
2011-04-10,11.0640545,10.303371,9.969503,9.6915045,9.270718,8.894014,9.27095,8.244997,8.731171,8.026602,8.093363,7.8729215,8.274321,8.703644,8.952229,9.586414,9.352447,9.723811,10.24814
2011-04-11,10.97347,10.347239,9.524042,9.514483,9.67513,8.854142,9.839705,8.759233,9.648378,9.602757,9.613184,9.964133,10.224647,10.842433,11.537895,11.67743,12.204561,12.370845,13.550122
2011-04-12,9.628754,9.059712,8.8099785,8.339884,9.056845,8.4093,9.353589,8.998554,9.630025,10.291527,10.216783,11.042874,11.584863,12.192617,12.979577,12.683434,13.908119,14.348415,15.511829
2011-04-13,9.194624,8.635946,8.42154,8.086798,8.817352,8.140354,8.781403,8.892769,9.454845,10.312983,10.563369,11.2152815,12.009756,12.534353,13.164227,13.122268,14.570031,14.865208,15.958131
2011-04-14,9.599047,8.980127,9.001949,9.252344,9.243377,8.600224,9.263754,9.365239,9.984064,10.737278,11.0904045,11.633674,12.576393,12.903404,13.242169,13.655297,15.015783,14.585625,15.855063
2011-04-15,9.356977,8.416139,8.879757,8.748304,8.933794,8.936607,9.526838,9.807797,10.609299,11.423147,11.88006,12.517679,13.313937,14.000279,14.543257,14.350061,16.055172,15.695023,16.689728
2011-04-16,8.7321005,7.93226,8.365231,8.245906,8.163469,8.278257,8.656599,8.841405,9.327169,10.210506,10.491858,10.833963,11.930021,12.664457,12.763835,13.14947,14.478123,14.173721,15.1697645
2011-04-17,8.491314,8.011752,8.025543,8.194012,8.386719,8.837821,9.414562,9.868289,10.75444,11.615915,12.090051,12.936638,13.778939,14.631698,14.875343,14.943965,16.303436,16.196787,16.733124
2011-04-18,8.538869,8.483983,8.208776,8.709166,8.368653,9.190805,9.120076,9.754828,10.216958,11.006952,11.26126,12.087358,12.369921,12.787894,13.192146,13.668124,14.297967,14.359126,14.978212
2011-04-19,9.410389,9.388154,8.924656,9.621017,9.323535,9.570652,9.812915,10.179092,10.44908,11.263391,11.380847,12.019841,12.446744,12.731822,13.177504,13.752271,14.246906,14.215665,14.86565
2011-04-20,9.543491,9.785612,9.590458,10.060826,9.898356,10.279563,10.373214,10.701061,11.388133,11.654307,12.1622715,12.876146,13.382609,13.222712,13.958035,14.061075,14.658083,14.603951,15.659325
2011-04-21,9.371762,9.6591425,10.072079,10.331982,10.491066,10.788897,11.2742,11.536648,12.231781,12.846997,13.022128,13.51535,14.669339,14.307539,15.126945,14.794188,15.47839,15.566903,16.567162
2011-04-22,10.187891,10.282769,10.458555,10.803532,11.156097,11.035913,11.652647,11.849602,12.509315,13.156377,13.166132,13.870083,14.801834,14.409487,15.187191,14.725407,15.474211,15.431038,16.63425
2011-04-23,10.721806,10.550299,10.648212,10.971501,11.154103,10.998742,11.8383665,11.86023,12.661481,12.931726,13.214661,13.821228,14.56718,14.445784,15.064186,14.798655,15.469395,15.278566,16.47875
2011-04-24,11.358914,10.438479,10.747408,10.47352,10.590915,10.2565975,10.988071,10.860054,11.137473,11.464722,11.5770235,11.814241,12.397704,12.920001,13.088023,13.177849,13.883068,13.50312,14.19534
2011-04-25,10.991506,10.031012,10.293404,9.805418,10.181912,10.007719,10.838507,10.682174,10.960151,11.555184,11.565308,12.059474,12.5546465,13.388861,13.73016,13.586399,14.428311,14.376721,14.964257
2011-04-26,11.220637,10.214619,10.243139,10.024185,10.462781,10.090148,10.836451,10.656309,11.060172,11.81556,11.810032,12.209205,12.85476,13.671527,14.054259,13.840073,14.922505,14.8586235,15.512531
2011-04-27,10.148763,9.558632,9.3917265,9.598799,9.566375,9.327396,9.897835,9.664287,9.966221,10.897588,10.96767,10.980092,12.104363,12.846027,12.983122,13.324448,14.201405,14.04689,14.800153
2011-04-28,10.204776,9.720157,9.483839,9.363385,9.716406,9.282414,10.238444,9.90576,10.33931,10.957767,10.988858,11.328193,12.152725,12.9068365,13.274436,13.427723,14.205559,14.116251,15.2906
2011-04-29,10.763894,10.36931,9.809665,9.936025,10.218018,9.674846,10.440916,10.025525,10.53377,11.053499,11.099294,11.417082,12.020392,12.527084,13.032405,13.190635,13.839358,13.802458,14.898069
2011-04-30,9.946947,9.604635,9.332494,9.297392,9.547348,9.255929,9.690772,9.544256,9.837632,10.360785,10.310099,10.778439,11.49733,11.905096,12.362453,12.494628,13.170722,13.463255,14.413413
2011-05-01,10.275296,9.452503,9.542175,8.925209,9.933466,9.241078,10.211723,10.218563,10.753085,11.568087,11.582099,12.3744545,13.115475,13.827357,14.491623,13.900614,15.378734,15.685667,16.722574
2011-05-02,10.014172,9.540971,9.042853,8.998736,9.875415,8.994837,9.710497,9.880202,10.105263,10.991561,11.219414,11.773847,12.543683,13.283584,13.797981,13.711106,14.813568,15.226753,16.261478
2011-05-03,9.762578,9.202761,9.215533,8.979361,9.435916,8.804513,9.432485,9.503689,9.832269,10.279898,10.789101,11.031709,12.003447,12.752486,13.089663,13.097181,14.222332,14.253512,15.230085
2011-05-04,11.01187,10.445236,10.183466,9.831901,9.761335,9.436475,9.875551,9.09396,9.195536,8.763825,8.898773,8.842536,9.322575,9.849565,10.110421,10.431586,10.295059,10.562025,11.251097
2011-05-05,11.75601,10.896889,10.21417,9.979308,10.57087,9.924662,10.545599,9.817802,10.411762,10.231401,10.613598,10.850526,11.065652,12.254235,12.512555,12.44177,13.087734,13.238882,14.27051
2011-05-06,10.4218645,9.859373,9.447233,8.9043255,9.70707,9.045071,9.924934,9.474252,9.916063,10.2217,10.507877,10.880644,11.243185,12.2427635,12.850956,12.431097,13.421215,13.776252,14.629124
2011-05-07,10.239513,9.578394,9.449922,8.79403,9.34954,8.964831,9.781857,9.108458,9.671686,9.53846,9.689487,9.940552,10.231947,10.815294,11.035883,10.979901,11.6351795,11.81801,12.794269
2011-05-08,9.518517,8.8961935,8.724149,8.195295,8.71069,8.353006,9.199126,8.705857,9.26238,9.1109295,9.293405,9.725906,10.054909,10.650272,10.80495,10.873982,11.537099,11.802343,12.94227
2011-05-09,9.247018,8.987334,8.666878,8.308018,8.688862,8.390627,9.07976,8.751279,9.040016,9.13434,9.404154,9.665433,10.128635,10.627745,10.976021,11.278351,11.734208,11.804139,13.055059
2011-05-10,9.6737175,9.268019,9.222017,8.835573,8.844973,8.870728,9.336358,8.86034,9.130556,8.9627285,8.882978,9.130259,9.49986,9.433811,9.757053,10.175789,10.186074,10.299548,11.376567
2011-05-11,9.482029,9.120725,8.789955,8.897306,9.261829,8.964766,9.492012,9.608599,10.010483,10.460409,10.589252,11.127283,11.764465,11.99989,12.138843,12.721461,13.411064,13.1778,14.39533
2011-05-12,9.069352,8.781595,8.412243,8.637565,8.945559,8.651338,8.967892,9.162124,9.301565,9.767088,10.008392,10.52235,11.292704,11.615586,11.893524,12.317835,13.006845,13.071895,14.303151
2011-05-13,8.762814,8.361013,8.14723,8.245045,8.600039,8.431997,8.830795,9.06912,9.2901125,9.745585,9.970553,10.665235,11.406203,11.871923,12.168961,12.482429,13.283771,13.524508,14.588818
